URL,TITLE,MAIN BODY
https://www.ndtv.com/india-news/tamil-nadu-chief-minister-mk-stalin-urges-pm-to-intervene-over-attacks-on-tamil-fishermen-5028763,MK Stalin Urges PM Modi To Intervene Over Attacks On Tamil Fishermen,"MK Stalin also highlighted a 'significant increase' in the number of fishermen being arrested. Urging the Centre to expedite its diplomatic efforts in securing the release of fishermen apprehended by Sri Lankan authorities, Tamil Nadu Chief Minister MK Stalin expressed concerns about the increase in attacks on members of the state's fishing community in the region and urged Prime Minister Narendra Modi to intervene and resolve the issue at the earliest. In his letter to Prime Minister Modi, Chief Minister Stalin stated, ""I am writing to express my deep concern regarding the alarming increase in incidents of apprehension of Tamil fishermen and their boats by the Sri Lankan authorities. This issue severely impacts the right to livelihood of these fishermen, as the communities have utilised these fishing waters for generations."" CM Stalin urged Prime Minister Modi to renew the Joint Action Group to resolve fishermen's issues.  He also highlighted a 'significant increase' in the number of fishermen being arrested. ""The traditional fishing waters that Tamil fishermen have relied upon for generations are getting increasingly restricted, making it difficult to sustain their livelihood impacting the economic stability of these communities. This also threatens the cultural and social fabric of the region that revolves around the fishing industry. During 2023, the Sri Lankan navy arrested 243 fishermen and seized 37 boats. However, in the past 28 days alone, 88 fishermen and 12 boats were apprehended in six incidents,"" CM Stalin wrote. He mentioned that a legislation recently passed in Sri Lanka allows the country to nationalise the seized boats, which could drive members of the state's fishing community into penury. ""I had previously addressed you regarding the amendment made to the Fisheries Act by the Government of Sri Lanka in 2018, which enables the Sri Lankan Government to nationalise foreign fishing vessels. Due to this action of Sri Lanka, the seized fishing boats of our fishermen that are in good condition cannot be salvaged and brought back to Tamil Nadu. Many fishermen have invested their life savings in acquiring and maintaining their boats, which are vital for their trade,"" he wrote while urging the Sri Lankan government to make necessary amendments to the law. PromotedListen to the latest songs, only on JioSaavn.com CM Stalin also requested Prime Minister Modi to ensure that ""all-out diplomatic efforts should be made to secure the release of 77 fishermen and their 151 boats from Sri Lanka"". (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/siddaramaiah-slams-nirmala-sitharaman-for-not-releasing-grants-to-karnataka-5028153,Siddaramaiah Slams Nirmala Sitharaman For Not Releasing Grants To Karnataka,"Siddaramaiah said that Nirmala Sitharaman did not give even a rupee till date for Upper Bharat Project. Karnataka Chief Minister Siddaramaiah on Friday trained his guns on Union Finance Minister Nirmala Sitharaman for not releasing to the state Rs 5,300 crore for the Upper Bhadra project announced in the union budget and the Rs 11,495 crore special grants recommended by the 15th Finance Commission. Days after staging a demonstration in New Delhi against the alleged apathetic attitude of the Centre in distributing funds to Karnataka, Siddaramaiah on Friday questioned Sitharaman's sense of responsibility towards Karnataka as a Rajya Sabha member from the state. Speaking to reporters, the chief minister recalled that Ms Sitharaman had said in last year's budget that Rs 5,300 crore would be given for the Upper Bhadra project by March 2024.  ""It was not just a statement somewhere but a commitment made in her (Ms Sitharaman) budget speech. After announcing Rs 5,300 crore for the Upper Bhadra project, she did not give us even a rupee till date,"" he claimed. Pointing out that the state government has spent Rs 2,435 crore on the project this fiscal, he said that out of the total of Rs 8,000 crore funds pumped into the project so far, Karnataka's share is about Rs 6,000 crore. The Upper Bhadra project is a major lift irrigation scheme under implementation in the central region of Karnataka. It envisages lifting up to 17.40 TMC of water in the first stage from the Tunga to the Bhadra river and lifting 29.90 TMC of water in the second stage from the Bhadra to a tunnel near Ajjampura in the Tungabhadra sub-basin of Krishna basin. The total cost of the project is estimated at Rs 21,473.67 crore. Asserting that the Centre's injustice should anger Kannadigas, the chief minister said, ""Once it is mentioned in the budget, the Centre should release it. And she (Sitharaman) is representing Karnataka as a Rajya Sabha member. Doesn't she have the responsibility after announcing Rs 5,300 crore for Upper Bhadra?"" He also said that Deputy Chief Minister D K Shivakumar had met Union Water Resource Minister Gajendra Singh Shekhawat and insisted upon the release of funds, but to no avail. Furthermore, Siddaramaiah said that the finance minister had rejected the 15th Finance Commission's recommendation on special grants. ""The 15th Finance Commission had recommended special grants; one was Rs 5,495 crore and another was 6,000 crore. Both put together was Rs 11,495 crore. But we did not get even a rupee of it. It was rejected by Nirmala Sitharaman. Is it not an injustice?,"" the chief minister asked. When he was asked whether the state was planning to approach the Supreme Court, Siddaramaiah said he had not thought of it yet, but characterised what happened as injustice. ""But it is true that injustice has happened because for each Rs 100 tax collected by us for the Centre, we get only Rs 12 to Rs 13 in return while Rs 87 or Rs 88 goes to Centre,"" Siddaramaiah explained. He said when Prime Minister Narendra Modi was Gujarat Chief Minister, he had once said that the Centre should directly collect taxes from the people of the state instead of recovering the tax revenue from the state administration. ""Now he (Modi) says that we are dividing India. What should we call him for his previous statement (as Gujarat CM)?,"" Siddaramaiah wondered aloud. He pointed out that when the BJP's Basavaraj Bommai was chief minister, his 2023-24 budget had reiterated that the state would get Rs 5,300 crore because Nirmala Sitharaman had said so during the union budget speech. Bommai had also said that the Upper Bhadra project would be declared a national project. PromotedListen to the latest songs, only on JioSaavn.com ""Did they (BJP) do it? You (people of Karnataka) should be angry at the Centre,"" Siddaramaiah said. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/will-remain-a-samajwadi-and-akhilesh-yadavs-uncle-shivpal-yadav-5028055,"Will Remain A ""Samajwadi"" And Akhilesh Yadav's Uncle: Shivpal Yadav","Shivpal Yadav on Friday asserted he was a ""diehard samajwadi (socialist)"". Taking a dig at the ""excessive concern"" Uttar Pradesh Chief Minister Yogi Adityanath shows in him, senior Samajwadi Party leader Shivpal Yadav on Friday asserted he was a ""diehard samajwadi (socialist)"" and would remain party chief Akhilesh Yadav's uncle. Shivpal Singh's remarks are a response to Adityanath jibes that Akhilesh does not respect his uncle and that Shivpal Singh has not got his due in Samajwadi Party (SP). The chief minister has referred to Shivpal as ""chachu"" in his remarks. Speaking in the budget session of the UP assembly, Shivpal Singh said he was firmly with the PDA – a term used by SP leaders referring to people belonging to the backward classes ('pichde' in Hindi), Dalits and minorities ('alpsankhyak').  ""The Leader of the House (the CM) sometimes gets worried about me. It seems that he is doing ""chacha pe charcha,"" Shivpal Singh said. ""Speaker, I would like to say through you that chacha was, is and will remain with the PDA. I was, is and will remain a diehard socialist. I was, is and will always be Akhilesh's uncle,"" he added. Yogi Adityanath was not present during Shivpal Yadav's address to the House but Akhilesh Yadav, the Leader of the Opposition, was present and was smiling during his uncle's remarks. The uncle-nephew duo have had several feuds from 2016 onwards till the Mainpuri by-election. Ahead of the by-election, Shivpal merged his party, Pragatisheel Samajwadi Party (Lohia), with the SP and came out in strong support of Akhilesh Yadav. Terming this year's budget presented by the finance minister as ""fraud"", Shivpal said the budget should have been beneficial, inclusive and effective. On the inauguration of the Ram Temple, Shivpal said, ""It is a good thing that the consecration ceremony of Lord Ram was organised but the Ram temple is just a stopover."" ""The goal should be to establish Ram rajya. I wish you would have presented a budget that that a vision for converting the entire state into Ayodhya's Ram rajya."" This government has completely failed in bringing real Ram rajya. ""Socialism ('samajwad') is Ram rajya. Ram rajya cannot come without socialism,"" he said. Uttar Pradesh Finance Minister Suresh Kumar Khanna has presented a budget in the state assembly with an outlay of Rs 7.36 lakh crore in the Assembly on Monday for the financial year 2024-25. Members of the ruling party said that in the previous governments, Uttar Pradesh was in the category of ""Bimaru"" (sick) states, but the ""double-engine"" government of Prime Minister Narendra Modi and Chief Minister Yogi Adityanath has changed it. Praising the budget, senior BJP leader Anupama Jaiswal said that the state government has taken decisions in the interest of farmers by realising the vision of 'antyodaya'. ""This budget is not a fraud, there is only an opportunity in it,"" she said. BJP's Piyush Ranjan Nishad said it is a public welfare budget that will fulfil the dreams of poor farmers, youth and women. Nishad said PM Modi and CM Adityanath have changed the face of the state. Senior SP leader Nawab Iqbal Mahmood, in reference to the Ram Mandir, said that the credit for the temple does not belong to any individual but to the Supreme Court. PromotedListen to the latest songs, only on JioSaavn.com He asked the BJP to ""stop the politics of hatred"" and that its politics ""works only because the more they oppose the minorities, the more their votes will increase"". (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/familes-of-agniveers-killed-in-action-should-get-regular-soldiers-benefits-panel-5027927,FamilIes Of Agniveers Killed in Action Should Get Regular Soldiers' Benefits: Panel,"The Agnipath recruitment scheme was rolled out in 2022. Families of Agniveers dying in the line of duty should get the same benefits that are extended to those of regular military personnel, a parliamentary panel has recommended. Under the existing provisions, families of Agniveers who die in the line of duty are not eligible for regular benefits like pension. ""Considering the plight of family members/next of kin, the Committee desire after martyrdom of an Agniveer, the same benefits should be provided to their family members that are provided to the family of a regular soldier,"" the Parliamentary Standing Committee On Defence said in its latest report.  In June 2022, the government rolled out the Agnipath recruitment scheme for short-term induction of personnel with an aim to bring down the age profile of the three services. It provides for recruiting youths between the age bracket of 17 and half years and 21 for four years with a provision to retain 25 per cent of them for 15 more years. The committee also recommended increasing the ex gratia amount granted to families of soldiers dying in the line of duty by Rs 10 lakh in each category. The committee was informed by the Ministry of Defence that the ex gratia amount varies for different categories of death of the soldier. Compensation of Rs 25 lakh is granted in case of death occurring due to accidents or acts of violence by terrorists, anti-social elements while performing duties. A compensation of Rs 35 lakh is paid in case of death occurring in border skirmishes and action against militants, terrorists, extremists, sea pirates etc, the report mentioned. Besides, an amount of Rs 45 lakh is granted as compensation in case of death occurring during enemy action in war, it noted. PromotedListen to the latest songs, only on JioSaavn.com ""The committee desires to reiterate that the Government should seriously consider increasing the ex gratia fund by Rs 10 lakh in each of the above categories. The minimum amount under any category will be Rs 35 lakh and the maximum Rs 55 lakh,"" it said. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/5-contracted-for-rs-50-lakh-maharashtra-minister-receives-death-threat-5027896,"""5 Contracted For Rs 50 Lakh"": Maharashtra Minister Receives Death Threat","Chhagan Bhujbal's supporters have demanded additional security for him (File) Maharashtra Minister and Nationalist Congress Party (NCP) MLA Chhagan Bhujbal received a death threat on Friday. An unknown person sent a letter to his office in Nashik informing him about a contract to kill him. It was claimed in the letter that this contract has been given to five people for Rs 50 lakh, Chhagan Bhujbal's office stated. Chhagan Bhujbal's supporters have demanded additional security for him, it stated.  The Nashik police is investigating the letter. They are also looking into whether there is a need to provide additional security to the NCP leader, Nasik Police officials said. The threat comes days after the Election Commission on Tuesday allotted the NCP name and symbol to the faction led by Ajit Pawar, a decision that came as a major blow to the faction led by party founder Sharad Pawar. The Sharad Pawar faction got a new name 'Nationalist Congress Party - Sharadchandra Pawar' on Wednesday. The poll panel's decision was taken after more than 10 hearings spread over more than six months. The Election Commission said that the decision followed the laid-out tests of maintainability of the petition, which included tests of aims and objectives of the party constitution, test of party constitution and tests of a majority both organizational and legislative. The test of majority in the legislative wing found favour in this circumstance of the case, where both groups have been found to be working outside the party constitution and the organizational elections, the poll panel said. The occupants of the post were primarily assessed to be appointed by self-nominated members of the electoral college and against the internal party democracy. PromotedListen to the latest songs, only on JioSaavn.com Serious inconsistencies in terms of timelines in the claim of the Sharad Pawar group, in support of their claim of having the organizational majority, resulted in unreliability of their claim, it said (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/indian-woman-held-captive-by-employer-in-oman-returns-5027805,Indian Woman Held Captive By Employer In Oman Returns,"Jogi Dipika's husband had said she was working as a cook in Oman (File) A woman from Chhattisgarh who was allegedly held captive by her employer in Oman after going there to work as a cook returned to India on Friday, an official said. Jogi Dipika (30), who was accommodated in the Indian Embassy shelter in Muscat since February 1, was received at the Swami Vivekananda Airport here by her husband Jogi Mukesh and BJP MLA Rikesh Sen. Early this week, Mukesh, a resident of Bhilai in Durg district, had claimed his wife, who was working as a cook in Oman since March last year, had been held hostage by her employer and had sought the help of the government to get her back.  Rikesh Sen, MLA from Vaishali Nagar seat in Durg district, told reporters Mukesh had submitted an application to him during a 'jan darshan' (public grievances redressal programme) about his wife being held captive and being tortured by her employer. ""I immediately contacted the local police officials, informed Chief Minister Vishnu Deo Sai, state Home Minister Vijay Sharma and Assembly Speaker Raman Singh. Dipika managed to get hold a mobile phone and spoke to me,"" Rikesh Sen said. ""Dipika told me she was employed with a Muslim family. I told her to escape from the place and reach the Indian Embassy in Muscat. She managed to flee but no taxi operator agreed to drop her to the Embassy. Then I contacted some Indians who are acquaintances there and they dropped her off at the Embassy,"" the MLA said. Rikesh Sen said Embassy officials told him it was not possible to send the woman back to India at the earliest since some 50 women were at the facility seeking repatriation after facing similar ordeals. ""A man named Abdullah from Hyderabad had sold the woman (Dipika) for Rs 2 lakh on the pretext of sending her for a job. He has done the same with several woman. I requested Embassy officials to send her back and told them I will pay the airfare,"" the MLA claimed. Rikesh Sen said Indian Embassy officials informed him that they would arrange for her travel to Delhi, while he would have to bear the expenses of her journey ahead. ""I arranged a ticket for her from Delhi and she arrived in Raipur this evening. Now police will record her statement so that Abdullah and people like him who are involved in such crimes can be arrested,"" he said. PromotedListen to the latest songs, only on JioSaavn.com Rikesh Sen thanked Union Home Minister Amit Shah, Minister of State for External Affairs Meenakshi Lekhi, Chief Minister Sai, state home minister Sharma and Raman Singh for their efforts to bring the woman back.  (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/karnataka-doctor-dismissed-for-pre-wedding-shoot-inside-operation-theatre-5027804,Karnataka Doctor Dismissed For Pre-Wedding Shoot Inside Operation Theatre,"Camerapersons and other technicians can be heard laughing as they recorded the act A doctor lost his job after he had a pre-wedding shoot with his fiancee inside an operation theatre at a hospital in Karnataka. The incident happened in Chitradurga district on Wednesday. The video of the shoot shows the doctor, who was working on a contractual basis at the hospital in Chitradurga district, and her fiancee performing a fake surgery. The couple was armed with medical equipment and a full-fledged lighting setup in the background. Camerapersons and other technicians can be heard laughing as they recorded the act.  Towards the end, a man who pretended to be the patient for the act is seen sitting up, bursting into laughter. The district administration terminated the doctor from the service after the video went viral on social media. ""We had appointed him through the National Health Mission (NHM) on a contract basis a month ago as a medical officer.  The operation theatre in question is currently unused and is undergoing repairs. It has not been in operation since September,"" District Health Officer of Chitradurga Renu Prasad said. Karnataka Health Minister Dinesh Gundu Rao said he ""cannot tolerate such indiscipline from doctors"". In a post on X, formerly known as Twitter, Mr Rao said, ""A doctor who conducted a pre-wedding shoot in the operation theater of Bharamasagar Government Hospital in Chitradurga has been dismissed from service. ""Government hospitals exist for the health care of people and not for personal work. I cannot tolerate such indiscipline from doctors"". PromotedListen to the latest songs, only on JioSaavn.com The minister said, ""All contract employees, including doctors and staff performing duties in the health department, should perform their duties as per the government service rules"". ""I have already instructed the concerned doctors and all the staff to be careful so that such abuses do not happen in government hospitals. Everyone should focus on performing the duty knowing that the facilities provided by the government to the government hospitals are for the health care of the common people,"" he added.  Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/sonia-gandhi-acted-as-super-pm-finance-minister-on-rudderless-upa-5027783,"""Sonia Gandhi Acted As Super PM"": Finance Minister On ""Rudderless"" UPA","The Congress has called the white paper a ""mountain of lies"". Mounting an all-out offensive against the Congress and the UPA government, Finance Minister Nirmala Sitharaman said on Friday that the previous regime was a ""rudderless and leaderless"" one and Sonia Gandhi acted as the ""Super Prime Minister"".  In her reply to the debate on the white paper - comparing the economy under the Congress-led UPA from 2004 to 2014 and the BJP-led NDA since then -  Ms Sitharaman also tore into Congress leader Rahul Gandhi over the 2013 incident when he 'tore up' an ordinance proposed by the Manmohan Singh government. The finance minister dubbed him arrogant and called his act an insult of ""his own Prime Minister"". After speaking on the scams that took place under the UPA government and stating that her government pulled out the Indian economy from the 'Fragile Five' category, the finance minister said the genesis of the problems and mismanagement during the previous government's rule lay in the leadership issue.   Speaking in Hindi, she said, ""Leadership was at the heart of the problem. The rudderless, leaderless leadership was the focal point of the UPA's mismanagement, its ghotala-driven (scam-driven) 10 years. Mrs Sonia Gandhi was the Super Prime Minister as the chairperson of the National Advisory Council (NAC) - an extra-constitutional and unaccountable person."" Ms Sitharaman alleged that there was pressure on governance because Mrs Gandhi got extra-constitutional authority as the chairperson of the NAC, which was set up as an advisory board for the prime minister. She claimed that 710 files were sent to the NAC for ""permission"" by the government. ""It was unaccountable, unanswerable power... why were 710 files sent to the NAC,"" she asked.   Taking on the opposition over its repeated allegations that the government does not respect institutions, the finance minister brought up the 2013 incident involving Rahul Gandhi.  ""Prime Minister Manmohan Singh was abroad. Rahul Gandhi tore up an ordinance and threw it at a press conference. Isn't that insulting his own prime minister?  He was arrogant... did not care for his own prime minister. They now shout about institutions and lecture us,"" she thundered.  2013 Press Conference After the Supreme Court had ruled in 2013 that MPs and MLAs convicted with a minimum two-year sentence would be immediately disqualified and would not get three months to appeal, like they did until then, the Manmohan Singh government had proposed an ordinance to overturn the judgment.  Mr Gandhi had termed the ordinance ""complete nonsense"" and said at a press conference, ""I personally think what the government is doing on the ordinance is wrong. It was a political decision, every party does it, and there is a time to stop this nonsense... If we actually want to stop corruption then we cannot make these compromises."" He had said the ordinance should be ""torn and thrown out"" and then proceeded to tear a piece of paper in front of the cameras.  'Granary of Concoctions' PromotedListen to the latest songs, only on JioSaavn.com Speaking in the Lok Sabha earlier on Friday, the Congress' leader in the House, Adhir Ranjan Chowdhury, called the government's white paper a ""granary of concoctions and a mountain of lies"", and said the document was nothing but an ""electoral manifesto"". ""What is the use in abusing the family, Nehru, all of them on every issue? Please tell me...You abuse them in Lok Sabha, Rajya Sabha, everywhere. What is the objective? We need to introspect,"" he was quoted as saying by news agency PTI. Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/bunkers-put-up-by-cops-in-imphal-dismantled-by-womens-group-5027737,Bunkers Put Up By Cops In Imphal Dismantled By Women's Group,"The bunkers were installed as part of the security measures, said a senior cop Two of the bunkers in Imphal city and surrounding areas were destroyed on Friday by women's group Meira Paibis, who suspect that the security personnel would utilise the fortifications to suppress the people's movement in the ongoing ethnic conflict in Manipur. The women's group dismantled two of the structures - one at Uripok and the other at Sagolband Tera area - soon after they were set up. A senior police officer said the bunkers were installed as part of the security measures taken up by the government to maintain law and order.  ""The bunkers are installed for the security and safety of the public. The dismantled ones would again be installed,"" said the officer, adding that the new bunkers don't mean that violence will escalate in Imphal city. In another development, the state cabinet enhanced the allowance for the state forces deployed in ""vulnerable areas."" ""The State Cabinet approved to increase the allowances for our brave Manipur Police Commando and other State forces in vulnerable areas,"" Chief minister N Biren Singh posted on Facebook. PromotedListen to the latest songs, only on JioSaavn.com ""Effective immediately, the allowance for Manipur Police Commando will be increased by Rs 5,000, while the State forces in vulnerable areas will receive an increment of Rs 3,000,"" the Chief Minister added.  Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/government-may-announce-national-creators-awards-for-influencers-report-5027689,Government May Announce National Creator's Awards For Influencers: Report,"The awards will reportedly be on the lines of the national film awards (Representational) The government is set to announce the national creators' awards to recognise new-age influencers and creators, official sources said on Friday. They said the first-of-its-kind awards will be targeted at ""Gen Z"", a reference to the young generation hooked to the internet and social media, and will be given in nearly 20 categories. Social media influencers, such as those on YouTube and Instagram, will be in contention for the awards as well, the sources said.  One of the categories will be for those who have helped spread the country's soft power and culture internationally, they added. Other categories may include ""green champions"", ""swachhta ambassadors"", ""agro creators"" and ""tech creators"", the sources said. PromotedListen to the latest songs, only on JioSaavn.com They said the awards will be on the lines of the national film awards, which recognise films in different languages and categories. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/important-to-have-sense-of-humour-delhi-high-court-judges-advice-to-lawyers-5027628,"""Important To Have Sense Of Humour"": Delhi Judge's Advice To Lawyers","Justice Bhambhani said the legal profession was one of the most stressful professions Justice Anup J Bhambhani of the Delhi High Court on Friday told lawyers to not take themselves too seriously and to develop a sense of humour. The judge, who was speaking on ""the art of happiness: healing from stresses as a legal professional"" at a ""coffee chat"" organised by the Delhi High Court Women Lawyers Forum, stressed on the need to adopt practices that prioritise mental health. The event was also attended by former high court judge Justice Poonam A Bamba, who suggested that lawyers should ""detach"" when the situation demands.  Dr Achal Bhagat, senior consultant and psychiatrist at Apollo Hospitals, was also present as a speaker. ""You are not to be frivolous, of course. We are professionals. But if you take yourself too seriously or even the judge too seriously, it becomes too heavy a burden to carry,"" Justice Bhambhani said. ""We are surrounded by negativity. That is the environment in which people meet us. They are distressed. So, it is important to have a sense of humour in everything that happens. When the judge lambasts you or you get a bizarre ruling, you can scream and cry but you can also take it differently. Just keep the thing light. I am reminded of the phrase -- This too shall pass,"" he added. Justice Bhambhani said the legal profession was one of the most stressful professions, and as judges, the trickiest position to be in is when one's personal opinion is not supported by the law. ""(At times) You know what the right thing is to do but there are constraints. We have an opinion but sometimes you can't do anything about it because that's the law of the land and you've to follow it. That is the trickiest position to be in,"" he said. PromotedListen to the latest songs, only on JioSaavn.com ""Whatever be your personal convictions, you cannot upset the law because that might have other repercussions,"" the judge said. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/7-patients-complain-of-vision-loss-after-cataract-surgery-in-gujarat-hospital-5027603,7 Complain Of Vision Loss After Cataract Surgery In Gujarat Hospital,"A panel has been formed to conduct probe, said Health Minister Rushikesh Patel. (Representational) At least seven persons have complained of partial or complete loss of vision after undergoing cataract surgery at a trust-run hospital in Patan district of Gujarat, prompting authorities to order a probe. Of total 13 persons who underwent surgery at Sarvodaya Eye Hospital in Radhanpur town on February 2, seven patients developed complications due to infection, said hospital trustee Bharti Vakharia. Five of them were shifted to the M and J Institute Of Ophthalmology at Ahmedabad Civil Hospital and two were shifted to a hospital in Visnagar town in Mehsana district, she added.  The Health and Family Welfare department has formed a committee to conduct an inquiry, said Health Minister Rushikesh Patel. ""Stern action will be taken against those found guilty of any negligence,"" he told reporters here. This was the second such incident in the state in a span of one month. On January 10, as many as 17 elderly persons suffered loss of vision due to infection after undergoing cataract surgery at a trust-run hospital at Mandal village of Ahmedabad district. In the present case, hospital trustee Vakharia said seven of the 13 patients who underwent cataract operation returned three days later as they developed eye infections. ""The culture report of our operation theatre was normal, which proves that we were not at fault. A team of government doctors visited our hospital and collected samples for further probe,"" she added. According to the doctors at the eye hospital in Ahmedabad, the five patients admitted there have blurry vision and can detect only hand movement. PromotedListen to the latest songs, only on JioSaavn.com ""All five patients have developed blurry vision and other side effects such as watery eyes and red spots after their cataract surgery in Patan. Treatment is going on,"" said Dr Umang Mishra, Resident Medical Officer.  (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/sikkim-restores-old-pension-scheme-regularises-temporary-employees-5027509,"Sikkim Restores Old Pension Scheme, Regularises Temporary Employees","Chief Minister Prem Singh Tamang announced the restoration of the Old Pension System (File) Sikkim has regularised temporary employees who have completed four years of service with the state government and those working under different government projects.  On Friday, Chief Minister Prem Singh Tamang announced the restoration of the Old Pension System for state government employees appointed on or after April 1, 2006. The state has decided to restore the old pension system to bring government employees appointed on or after April 1, 2006, under the provision of Sikkim services (pension) rules 1990, as applicable to the employees appointed on or before 31.03.2006.  PromotedListen to the latest songs, only on JioSaavn.com The government amended its previous notification for eight years of service before regularising temporary employees.  As per the revised clause, services of temporary employees serving continuously for four years or more in various capacities, including work-charged, muster roll, ad hoc, and consolidated pay, may now be considered for regularisation. Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/my-love-for-india-is-no-secret-says-ceo-of-miss-world-organization-5027468,"""My Love For India Is No Secret,"" Says CEO Of Miss World Organization","Miss World Pageant will conclude with a grand finale at Jio World Convention Centre (File) The much anticipated 71st edition of Miss World will be held in India from February 18 to March 9, the organisers said on Friday. With its latest edition, the coveted international beauty pageant is making a return to the country after nearly three decades. The pageant will commence with ""The Opening Ceremony"" and ""India Welcomes the World Gala"" by the India Tourism Development Corporation (ITDC) in New Delhi on February 20.  It will conclude with a grand finale at the Jio World Convention Centre in Mumbai on March 9 and will be streamed and telecast across the world. The pageant will unfold across various venues, including the Bharat Mandapam in New Delhi and will see 120 contestants from countries across the globe participate in various competitions and charitable initiatives. The announcement was made at press conference here that was attended by the current Miss World, Karolina Bielawska of Poland, along with former winners Toni Ann Singh (Jamaica), Vanessa Ponce De Leon (Mexico), Manushi Chhillar (India), and Stephanie Del Valle (Puerto Rico). ""My love for India is no secret and having the 71st Miss World Festival in this country means a lot to me. A big thank you to Jamil Saidi for his Herculean efforts to make this return to India a reality. We have assembled the very best team for the 71st edition,"" Julia Morley, chairman and CEO of the Miss World Organization, said in a statement. PromotedListen to the latest songs, only on JioSaavn.com India last hosted the international pageant in 1996. Manushi Chhillar was the most recent Indian to win the pageant, having bagged the crown in 2017. Earlier, Reita Faria Powell, Aishwarya Rai, Diana Hayden, Yukta Mookhey and Priyanka Chopra Jonas won the competition.  (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
